algoritmo,tamano,prob_error,resultado
3,16,0.1,ERROR
3,16,0.1,ERROR
3,16,0.1,OK
3,16,0.1,OK
3,16,0.1,OK
3,16,0.1,ERROR
3,16,0.1,ERROR
3,16,0.1,ERROR
3,16,0.1,ERROR
3,16,0.1,ERROR
3,16,0.1,ERROR
3,16,0.1,OK
3,16,0.1,OK
3,16,0.1,ERROR
3,16,0.1,OK
3,16,0.1,OK
3,16,0.1,OK
3,16,0.1,OK
3,16,0.1,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.001,ERROR
3,32,0.001,OK
3,32,0.001,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,ERROR
3,32,0.01,ERROR
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.01,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,ERROR
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.05,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,OK
3,32,0.1,ERROR
3,32,0.1,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.001,OK
3,64,0.001,ERROR
3,64,0.001,ERROR
3,64,0.001,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,ERROR
3,64,0.01,OK
